molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL276618,Cc1cc(=O)oc2c(O)c(O)ccc12,inactive,192.17,1.5126199999999996,2.0,4.0,4.2839966563652006
CHEMBL4446840,COc1ccc2c(=O)c3c(O)cc(OCc4cn(CC(=O)Nc5ccc(OC)c(OC)c5)nn4)cc3oc2c1,inactive,532.5090000000002,3.4868000000000023,2.0,11.0,4.798602875679548
CHEMBL4444626,COc1ccc2oc3cc(OCc4cn(CC(=O)Nc5ccc(OC)c(OC)c5)nn4)cc(O)c3c(=O)c2c1,inactive,532.5090000000002,3.4868000000000015,2.0,11.0,4.0
CHEMBL4580943,COc1ccc(NC(=O)Cn2cc(COc3cc(O)c4c(=O)c5ccc(Br)cc5oc4c3)nn2)cc1OC,inactive,581.3790000000001,4.240700000000003,2.0,10.0,4.927382523454764
CHEMBL4456031,COc1ccc(NC(=O)Cn2cc(COc3cc(O)c4c(=O)c5cc(Br)ccc5oc4c3)nn2)cc1OC,inactive,581.3790000000001,4.240700000000003,2.0,10.0,4.525201181199368
CHEMBL4560628,O=C(Cn1cc(COc2cc(O)c3c(=O)c4ccc(O)cc4oc3c2)nn1)Nc1ccc(O)cc1O,inactive,490.42800000000017,2.5778000000000003,5.0,11.0,4.754240644032723
CHEMBL4538081,O=C(Cn1cc(COc2cc(O)c3c(=O)c4cc(O)ccc4oc3c2)nn1)Nc1ccc(O)cc1O,inactive,490.42800000000017,2.5778000000000003,5.0,11.0,4.806318970458719
CHEMBL4453842,COc1ccc2c(=O)c3c(OC(C)=O)cc(OCc4cn(CC(=O)Nc5ccc(OC)c(OC)c5)nn4)cc3oc2c1,inactive,574.5460000000003,3.706500000000002,1.0,12.0,4.005990966876387
CHEMBL4455066,COc1ccc2oc3cc(OCc4cn(CC(=O)Nc5ccc(OC)c(OC)c5)nn4)cc(OC(C)=O)c3c(=O)c2c1,inactive,574.5460000000002,3.706500000000002,1.0,12.0,4.0
CHEMBL4476560,COc1ccc(NC(=O)Cn2cc(COc3cc(OC(C)=O)c4c(=O)c5ccc(Br)cc5oc4c3)nn2)cc1OC,inactive,623.416,4.4604000000000035,1.0,11.0,4.583193128177055
CHEMBL4561766,COc1ccc(NC(=O)Cn2cc(COc3cc(OC(C)=O)c4c(=O)c5cc(Br)ccc5oc4c3)nn2)cc1OC,inactive,623.416,4.4604000000000035,1.0,11.0,4.490394295388444
CHEMBL4454919,COc1ccc(NC(=O)Cn2cc(COc3cc(OC(C)=O)c4c(=O)c5ccc(OC)cc5oc4c3)nn2)c(OC)c1,inactive,574.5460000000003,3.706500000000003,1.0,12.0,4.479385478121764
CHEMBL4529524,COc1ccc(NC(=O)Cn2cc(COc3cc(OC(C)=O)c4c(=O)c5cc(OC)ccc5oc4c3)nn2)c(OC)c1,inactive,574.5460000000003,3.706500000000003,1.0,12.0,4.370590400897281
CHEMBL4515488,COc1ccc(NC(=O)Cn2cc(COc3cc(OC(C)=O)c4c(=O)c5ccc(Br)cc5oc4c3)nn2)c(OC)c1,inactive,623.416,4.460400000000003,1.0,11.0,4.893469146177619
CHEMBL4471224,COc1ccc(NC(=O)Cn2cc(COc3cc(OC(C)=O)c4c(=O)c5cc(Br)ccc5oc4c3)nn2)c(OC)c1,inactive,623.416,4.460400000000003,1.0,11.0,4.916139199133427
CHEMBL404271,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,645.6080000000003,-8.564500000000002,14.0,19.0,3.087575992995727
CHEMBL2114210,OC[C@H]1N[C@H](CO)[C@@H](O)C(O)[C@@H]1O,inactive,193.199,-3.6058999999999988,6.0,6.0,3.958607314841775
CHEMBL87169,OCC1NC(CO)[C@@H](O)C(O)C1O,active,193.199,-3.6058999999999988,6.0,6.0,6.154901959985743
CHEMBL501355,OC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,active,193.199,-3.6058999999999988,6.0,6.0,7.3979400086720375
CHEMBL2442258,CN1[C@H](CO)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,active,207.226,-3.2636999999999996,5.0,6.0,7.221848749616356
CHEMBL77918,CCCCN1[C@H](CO)[C@@H](O)[C@H](O)[C@H]1CO,inactive,219.28099999999998,-1.4542999999999995,4.0,5.0,4.301029995663981
CHEMBL307429,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,active,163.173,-2.9667999999999988,5.0,5.0,6.443697499232712
CHEMBL80254,OC[C@H]1NC[C@@H](O)[C@@H]1O,inactive,133.147,-2.3276999999999988,4.0,4.0,4.259637310505756
CHEMBL310229,CCCCN1C[C@@H](O)[C@H](O)[C@H]1CO,inactive,189.25499999999997,-0.8152000000000004,3.0,4.0,4.301029995663981
CHEMBL310231,CN1[C@H](CO)[C@@H](O)[C@H](O)[C@H]1CO,inactive,177.2,-2.6245999999999996,4.0,5.0,4.301029995663981
CHEMBL312653,OC[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,inactive,163.173,-2.9667999999999988,5.0,5.0,4.301029995663981
CHEMBL75971,CN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,active,177.2,-2.6245999999999996,4.0,5.0,6.920818753952375
CHEMBL80148,CN1C[C@@H](O)[C@H](O)[C@H]1CO,inactive,147.17399999999998,-1.9854999999999994,3.0,4.0,3.3010299956639813
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,inactive,270.24,2.576800000000001,3.0,5.0,4.982966660701219
CHEMBL422734,CCCCCCCCNC1C=C(CO)C(O)C(O)C1O,inactive,287.40000000000003,0.32009999999999966,5.0,5.0,4.769551078621726
CHEMBL1230806,N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,175.184,-2.6713,5.0,5.0,4.0
CHEMBL367666,CCCCNC1C=C(CO)C(O)C(O)C1O,inactive,231.292,-1.2403,5.0,5.0,4.0
CHEMBL426933,CCCCCCCCCCCCCCCCCCNC1C=C(CO)C(O)C(O)C1O,inactive,427.66999999999996,4.221100000000006,5.0,5.0,4.0
CHEMBL174067,OC1C(O)C(O)C2OC2C1O,inactive,162.141,-2.789,4.0,5.0,4.0
CHEMBL1744444,C[C@]12CCC(=O)CC1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12.C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,inactive,580.8940000000005,7.9182000000000095,2.0,4.0,4.0
CHEMBL354193,CCCCCCNC1C=C(CO)C(O)C(O)C1O,inactive,259.346,-0.46010000000000034,5.0,5.0,4.301029995663981
CHEMBL2374254,OC[C@@]1(O)C[C@H](NC[C@H](O)c2ccccc2)[C@H](O)[C@H](O)[C@H]1O,active,313.3500000000001,-2.111999999999999,7.0,7.0,8.236572006437063
CHEMBL2051761,C[C@H]1C[C@H](N)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,active,336.385,-4.388099999999994,9.0,9.0,7.552841968657781
CHEMBL2051982,C[C@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,active,337.369,-4.354499999999994,9.0,9.0,7.154901959985743
CHEMBL2374252,OC[C@@H](N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,inactive,313.35,-2.1119999999999974,7.0,7.0,4.468521082957745
CHEMBL3349433,OC[C@@]1(O)C[C@H](NCC2CCCCC2)[C@H](O)[C@@H](O)[C@@H]1O,active,289.37199999999996,-1.2652999999999996,6.0,6.0,6.619788758288394
CHEMBL1230806,N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,175.184,-2.6713,5.0,5.0,3.4685210829577446
CHEMBL3349432,OC[C@@]1(O)C[C@H](N[C@@H]2CCCC[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,active,291.344,-2.5420999999999982,7.0,7.0,8.214670164989233
CHEMBL3349431,OCN(CO)[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,active,253.251,-4.233599999999997,7.0,8.0,7.823908740944319
CHEMBL3349435,OC[C@@]1(O)C[C@H](NCc2ccc(Br)cc2)[C@H](O)[C@@H](O)[C@@H]1O,active,362.22,-0.8829000000000007,6.0,6.0,6.638272163982407
CHEMBL2051983,CO[C@H]1O[C@H](C)[C@@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,active,353.368,-4.363999999999995,8.0,10.0,8.309803919971486
CHEMBL3349440,OCC(CO)N[C@H]1C[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,active,251.27900000000002,-3.607299999999998,7.0,7.0,6.259637310505756
CHEMBL2051762,C[C@H]1C[C@H](O)[C@H](O)[C@@H](O)[C@H]1N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,active,337.369,-4.354499999999994,9.0,9.0,7.167491087293763
CHEMBL1628264,N[C@H]1C[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,177.20000000000002,-2.5913999999999997,5.0,5.0,3.958607314841775
CHEMBL2051981,CO[C@H]1O[C@H](CO)[C@@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,active,369.367,-5.3915999999999915,9.0,11.0,7.142667503568731
CHEMBL3349441,OC[C@@]1(O)C[C@H](NCc2cccs2)[C@H](O)[C@@H](O)[C@@H]1O,active,289.35300000000007,-1.5839000000000005,6.0,7.0,6.698970004336019
CHEMBL3349438,CC(C)=CCC/C(C)=C/CN[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,active,329.437,-0.1529000000000007,6.0,6.0,6.2839966563652006
CHEMBL2051760,CO[C@H]1O[C@H](C)[C@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,active,353.368,-4.363999999999995,8.0,10.0,6.187086643357144
CHEMBL3349443,OC[C@@]1(O)C[C@H](NC/C=C/c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,active,309.3620000000001,-1.1322000000000005,6.0,6.0,6.568636235841013
CHEMBL2051979,CO[C@H]1O[C@H](CO)[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,inactive,351.35200000000003,-4.586399999999993,8.0,10.0,4.096910013008056
CHEMBL2374253,OC[C@H](N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,active,313.35,-2.1119999999999974,7.0,7.0,7.886056647693163
CHEMBL3349446,OC[C@@]1(O)C[C@H](NCc2cccnc2)[C@H](O)[C@@H](O)[C@@H]1O,active,284.31200000000007,-2.2503999999999986,6.0,7.0,6.481486060122113
CHEMBL3349437,OC[C@@]1(O)C[C@H](NCCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,active,297.35100000000006,-1.6029,6.0,6.0,7.0
CHEMBL3349434,OC[C@@]1(O)C[C@H](NC2CCCCC2)[C@H](O)[C@@H](O)[C@@H]1O,active,275.34499999999997,-1.5128999999999995,6.0,6.0,6.3872161432802645
CHEMBL3349442,CC(C)(C)c1cc(CN[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)cc(C(C)(C)C)c1O,active,411.53900000000016,0.6552000000000002,7.0,7.0,7.366531544420414
CHEMBL2051764,CO[C@H]1O[C@H](C)[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,inactive,335.353,-3.5587999999999975,7.0,9.0,4.0
CHEMBL2051759,CO[C@H]1O[C@H](CO)[C@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,active,369.367,-5.3915999999999915,9.0,11.0,7.0
CHEMBL307429,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,active,163.173,-2.9667999999999988,5.0,5.0,7.3979400086720375
CHEMBL380336,C=C1CC[C@H]2[C@@](C)(CC[C@H]3OC(c4ccccc4)OC[C@@]23C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,inactive,438.5640000000003,4.723600000000005,1.0,5.0,3.9956786262173574
CHEMBL205969,C[C@@]12CC[C@@H](O)[C@@](C)(CO)[C@H]1CC[C@@]1(CO1)[C@H]2/C=C/C1=C/C(=C/C=C/c2ccccc2)OC1=O,inactive,462.5860000000001,4.577900000000004,2.0,5.0,3.9956786262173574
CHEMBL205155,COc1ccc(/C=C2/C=C(/C=C/[C@@H]3[C@@]4(CC[C@H]5[C@@]3(C)CC[C@@H](O)[C@@]5(C)CO)CO4)C(=O)O2)cc1,inactive,466.5740000000003,4.030300000000002,2.0,6.0,3.9208187539523753
CHEMBL209093,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/C=C/c2ccccc2)OC1=O,inactive,446.58700000000016,5.365100000000006,2.0,4.0,4.236572006437063
CHEMBL377520,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc(OC)cc2)OC1=O,inactive,450.5750000000002,4.817500000000004,2.0,5.0,4.795880017344075
CHEMBL206309,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/CCC)OC1=O,inactive,386.5320000000002,4.451800000000004,2.0,4.0,3.958607314841775
CHEMBL379280,C=C1CC[C@H]2[C@@](C)(CC[C@H]3OC(c4cccc(Br)c4)OC[C@@]23C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,inactive,517.4600000000004,5.486100000000006,1.0,5.0,4.0
CHEMBL241374,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccco2)OC1=O,inactive,410.51000000000016,4.401900000000004,2.0,5.0,4.0
CHEMBL238604,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2cc(OC)c(OC)cc2OC)OC1=O,inactive,510.62700000000035,4.834700000000005,2.0,7.0,4.075720713938118
CHEMBL398800,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc3c(c2)OCO3)OC1=O,inactive,464.5580000000003,4.537600000000004,2.0,6.0,4.086186147616283
CHEMBL377520,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc(OC)cc2)OC1=O,inactive,450.5750000000002,4.817500000000004,2.0,5.0,4.795880017344075
CHEMBL241165,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc(N(C)C)cc2)OC1=O,inactive,463.6180000000002,4.874900000000005,2.0,5.0,4.154901959985743
CHEMBL394049,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccc(OC)cc2)OC1=O,inactive,660.7670000000003,7.336900000000009,0.0,9.0,4.958607314841775
CHEMBL240080,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccco2)OC1=O,inactive,620.7020000000003,6.921300000000008,0.0,9.0,4.443697499232712
CHEMBL437564,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccc(N(C)C)cc2)OC1=O,inactive,673.8100000000002,7.394300000000009,0.0,9.0,4.6020599913279625
CHEMBL396679,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2cccc(Br)c2)OC1=O,inactive,709.6370000000003,8.090800000000007,0.0,8.0,4.853871964321762
CHEMBL396678,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccccc2)OC1=O,inactive,630.7410000000003,7.3283000000000085,0.0,8.0,4.795880017344075
CHEMBL396677,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\C(C)=C\CCC/C=C/C)OC1=O,inactive,676.854,8.863800000000003,0.0,8.0,4.552841968657781
CHEMBL238603,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccccc2)OC1=O,inactive,420.54900000000015,4.808900000000005,2.0,4.0,4.236572006437063
CHEMBL470042,C=C1C[C@@H]2[C@@]3(C)CCC(=O)C(C)(C)C3=C(O)C(=O)[C@@]2(C)[C@@H]2C(=O)O[C@@](C)(C(=O)OC)C(=O)[C@@]12C,active,472.53400000000033,3.0391000000000012,1.0,8.0,7.0
CHEMBL470039,COc1cc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc2c1OCO2,active,510.5390000000004,3.1651000000000016,2.0,9.0,7.0
CHEMBL511953,C=C1C[C@]2(O)[C@@]3(C)CCC(=O)C(C)(C)C3=C(O)C(=O)[C@@]2(C)[C@@H]2C(=O)O[C@@](C)(C(=O)OC)C(=O)[C@@]12C,active,488.53300000000036,2.154,2.0,9.0,7.0
CHEMBL175901,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,inactive,163.173,-2.9667999999999988,5.0,5.0,3.0
CHEMBL1076754,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO,inactive,219.28099999999998,-1.4542999999999995,4.0,5.0,3.0
CHEMBL1086996,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,inactive,397.55600000000027,1.148899999999999,4.0,6.0,3.0
CHEMBL1086997,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,inactive,219.28099999999998,-1.4542999999999995,4.0,5.0,5.0
CHEMBL1088158,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,inactive,397.55600000000027,1.148899999999999,4.0,6.0,4.823908740944319
CHEMBL179409,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@H]1O,inactive,163.173,-2.9667999999999988,5.0,5.0,3.0
CHEMBL1088291,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1CO,inactive,219.28099999999998,-1.4542999999999995,4.0,5.0,3.0
CHEMBL1088292,OC[C@H]1[C@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,inactive,397.55600000000027,1.148899999999999,4.0,6.0,3.0
CHEMBL1086996,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,inactive,397.55600000000027,1.148899999999999,4.0,6.0,3.3010299956639813
CHEMBL3354038,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1,inactive,415.5300000000001,1.799699999999999,4.0,6.0,4.0
CHEMBL3354620,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CC(F)(F)CCCOCc1ccc(-c2ccccc2)cc1,inactive,451.51000000000016,2.0448999999999993,4.0,6.0,4.0
CHEMBL3354628,C[C@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO)c1ccc(-c2ccccc2)cc1,inactive,429.5570000000002,2.3607000000000005,4.0,6.0,4.0
CHEMBL3354629,C[C@@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO)c1ccc(-c2ccccc2)cc1,inactive,429.5570000000002,2.3607000000000005,4.0,6.0,4.0
CHEMBL3354630,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccccc1-c1ccccc1,inactive,415.5300000000001,1.7996999999999994,4.0,6.0,4.0
CHEMBL3354631,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1cccc(-c2ccccc2)c1,inactive,415.5300000000001,1.7996999999999992,4.0,6.0,4.0
CHEMBL3354632,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CC(F)(F)CCCOCc1ccc(-c2ccccc2)cc1,inactive,451.51000000000016,2.0448999999999993,4.0,6.0,4.0
CHEMBL3354633,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCC(F)(F)COCc1ccc(-c2ccccc2)cc1,inactive,451.51000000000016,2.0448999999999993,4.0,6.0,4.0
CHEMBL3354634,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1C(F)(F)F,inactive,483.5270000000001,2.8185000000000002,4.0,6.0,4.0
CHEMBL3354635,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(C(F)(F)F)c1,inactive,483.5270000000001,2.8185000000000002,4.0,6.0,4.0
CHEMBL3354636,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1F,inactive,433.5200000000001,1.9387999999999992,4.0,6.0,4.0
CHEMBL3354637,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(F)c1,inactive,433.5200000000001,1.9387999999999992,4.0,6.0,4.0
CHEMBL3407618,O=C(N/N=C\c1ccccn1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,358.42600000000004,4.122200000000003,1.0,5.0,4.99012436628784
CHEMBL3407620,O=C(N/N=C/c1ccc(O)cc1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,373.437,4.432800000000002,2.0,5.0,4.947306058075032
CHEMBL3407622,O=C(N/N=C/c1cccc(O)c1O)c1ccc(-c2nc3ccccc3s2)cc1,inactive,389.43600000000004,4.1384000000000025,3.0,6.0,4.950007143079858
CHEMBL3407625,O=C(N/N=C\c1ccco1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,347.399,4.3202000000000025,1.0,5.0,4.894489815230026
CHEMBL3407626,O=C(N/N=C/c1ccc(O)c(O)c1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,389.43600000000004,4.1384000000000025,3.0,6.0,4.82131076022441
CHEMBL3407630,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,402.43500000000006,4.635400000000002,1.0,6.0,4.5787252087896535
CHEMBL1566,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,645.6080000000003,-8.564500000000002,14.0,19.0,3.042871802323187
CHEMBL3407633,COc1cc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)cc(OC)c1,inactive,417.4900000000001,4.744400000000004,1.0,6.0,4.791289980093599
CHEMBL3407635,O=C(N/N=C/c1ccc(F)c(Br)c1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,454.3240000000001,5.628800000000004,1.0,4.0,4.552531869050244
CHEMBL3407636,COc1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)cc1,inactive,387.46400000000006,4.735800000000004,1.0,5.0,4.736837535037783
CHEMBL3407640,COc1cccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)c1,inactive,387.46400000000006,4.735800000000003,1.0,5.0,4.95506845385084
CHEMBL3407643,COc1cc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)ccc1O,inactive,403.4630000000001,4.441400000000003,2.0,6.0,4.272946988646143
CHEMBL3407644,COc1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)c(I)c1O,inactive,529.3590000000002,5.046000000000003,2.0,6.0,4.3487219860018556
CHEMBL3407645,O=C(N/N=C/c1cc(O)ccc1O)c1ccc(-c2nc3ccccc3s2)cc1,inactive,389.43600000000004,4.138400000000002,3.0,6.0,4.926281649653878
CHEMBL3407646,O=C(N/N=C/c1cc(O)cc(O)c1)c1ccc(-c2nc3ccccc3s2)cc1,inactive,389.43600000000004,4.138400000000002,3.0,6.0,4.953895212753961
CHEMBL3814838,CCO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],active,318.8190000000001,-5.5366999999999935,5.0,6.0,6.017728766960431
CHEMBL3814911,CCCCCCCO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],active,388.95400000000006,-3.586199999999996,5.0,6.0,6.1938200260161125
CHEMBL3814988,CC(C)CO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],active,346.87300000000005,-4.900599999999993,5.0,6.0,6.161150909262744
CHEMBL3815109,CC(C)(C)CO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],active,360.9000000000001,-4.5104999999999915,5.0,6.0,6.327902142064283
CHEMBL3814496,O=[N+]([O-])c1ccccc1CO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],active,425.88700000000006,-4.448199999999994,5.0,8.0,6.823908740944319
CHEMBL4299399,C[C@@H]1O[C@@H](O[C@H]2[C@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,645.6080000000003,-8.564500000000002,14.0,19.0,4.818156412055227
CHEMBL404271,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,inactive,645.6080000000003,-8.564500000000002,14.0,19.0,4.818156412055227
CHEMBL259721,[O-][C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,inactive,254.304,-4.2168999999999945,5.0,6.0,4.795880017344075
CHEMBL1208974,O=S(=O)([O-])O[C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,inactive,334.36800000000005,-4.100399999999994,5.0,9.0,4.318758762624412
CHEMBL247666,OCCN1C[C@@H](O)[C@H](O)[C@H]1CO,inactive,177.2,-2.622999999999999,4.0,5.0,4.920818753952375
